# $0=time_ms	$1=step	$2=step_phase	$3=inhibit_i	$4=pitch	$5=roll	$6=tilt	$7=error	$8=ctrl	$9=ctrl_i_accu
32900	0	0	1	-0.6840456	-4.743057	0.0	0.0	0.3624273	0.3624273
32931	0	0	1	-1.187936	-2.662515	0.0	0.0	0.3624273	0.3624273
32950	0	0	1	-1.101008	-1.312827	0.0	0.0	0.3624273	0.3624273
32964	0	0	1	-0.8815978	-0.6615198	0.0	0.0	0.3624273	0.3624273
32983	0	0	1	0.2788146	0.099354	0.0	0.0	0.3624273	0.3624273
33002	2.261996e-05	1	0	1.598616	-0.1000739	0.0	0.0	0.3624273	0.3624273
33022	0.009958625	1	0	1.820777	-1.209762	122.7672	0.0	0.3624273	0.3624273
33043	0.03760684	1	0	0.7648833	-0.5749236	54.28044	-25.19489	0.2744806	0.2744806
33064	0.08196786	1	0	-0.5045746	-1.221293	29.03213	-18.55701	0.2097044	0.2097044
33092	0.1725702	1	0	-1.35509	0.4016844	-71.17035	-43.68918	0.05720033	0.05720033
33113	0.2500025	1	0	0.1169543	0.3356459	-8.86023	6.850263	0.08111226	0.08111226
33134	0.3409739	1	0	1.312802	0.704496	24.64857	14.84727	0.132939	0.132939
33153	0.4335618	1	0	2.550915	1.229512	53.55699	16.09682	0.1891275	0.1891275
33191	0.5285512	1	0	2.333652	0.7748392	63.15816	9.45376	0.2221273	0.2221273
33211	0.6813975	1	0	1.620562	-0.0909252	69.33396	5.749796	0.2421979	0.2421979
33231	0.7663	1	0	0.451843	-0.53865	40.12916	-8.628612	0.2120784	0.2120784
33252	0.8450357	1	0	-1.323865	-1.168042	-6.324427	-20.26361	0.141345	0.141345
33272	0.9072863	1	0	-1.432778	-1.362652	-2.857533	-6.179166	0.1197757	0.1197757
33292	0.9641856	1	0	-1.097751	-1.862729	30.96819	10.1706	0.1552778	0.1552778
33312	0.9909657	1	0	0.294674	-1.791835	84.52954	23.44567	0.2371186	0.2371186
33332	1.0	3	1	1.296525	-1.061252	95.51861	12.66784	0.2371186	0.2371186
33352	0.9909657	3	1	0.8972892	-0.8398901	70.37871	-4.588221	0.2371186	0.2371186
33381	0.9567718	3	1	1.60189	-0.2481411	74.94673	-0.007431245	0.2371186	0.2371186
33402	0.9072867	3	1	0.7278702	-0.570724	52.6106	-8.219736	0.2371186	0.2371186
33422	0.827437	3	1	0.4536856	-2.073562	102.3851	15.28714	0.2371186	0.2371186
33460	0.7163211	3	1	2.722033	-5.294134	324.7096	87.41243	0.2371186	0.2371186
33481	0.5992999	3	1	2.707598	-6.006978	352.9863	42.55967	0.2371186	0.2371186
33501	0.5000052	3	1	3.337606	-6.343831	392.1315	30.05753	0.2371186	0.2371186
33522	0.4053773	3	1	3.748033	-6.746863	425.0559	23.16975	0.2371186	0.2371186
33542	0.2922886	3	1	3.854056	-7.495985	459.6706	21.25773	0.2371186	0.2371186
33563	0.2061042	3	1	3.89154	-7.811587	473.96	13.07708	0.2371186	0.2371186
33584	0.1348606	3	1	3.268646	-7.729897	445.4337	-5.683482	0.2371186	0.2371186
33604	0.07681453	3	1	2.033419	-6.480627	344.8321	-39.1001	0.2371186	0.2371186
33625	0.03235942	3	1	0.1356622	-4.785407	199.2697	-67.93353	0.2371186	0.2371186
33645	0.00653255	3	1	-0.6564273	-3.779531	126.4409	-51.78357	0.2371186	0.2371186
33672	0	0	1	-0.8888617	-4.418564	0.0	0.0	0.2371186	0.2371186
33690	0	0	1	-1.478375	-2.868714	0.0	0.0	0.2371186	0.2371186
33721	0	0	1	-1.850978	-0.3715296	0.0	0.0	0.2371186	0.2371186
33740	0	0	1	-1.661975	0.6851665	0.0	0.0	0.2371186	0.2371186
33754	0	0	1	-1.010876	0.9082546	0.0	0.0	0.2371186	0.2371186
33773	0	0	1	0.3050084	1.021296	0.0	0.0	0.2371186	0.2371186
33791	0	0	1	1.400956	0.2990351	0.0	0.0	0.2371186	0.2371186
33810	0	0	1	1.688522	-0.8793211	0.0	0.0	0.2371186	0.2371186
33825	0	0	1	1.58158	-1.67617	0.0	0.0	0.2371186	0.2371186
33843	0	0	1	1.016336	-3.176093	0.0	0.0	0.2371186	0.2371186
33862	0	0	1	0.1169713	-4.301702	0.0	0.0	0.2371186	0.2371186
33880	0	0	1	-0.9725381	-5.135716	0.0	0.0	0.2371186	0.2371186
33895	0	0	1	-1.571275	-4.754668	0.0	0.0	0.2371186	0.2371186
33913	0	0	1	-1.937739	-3.605585	0.0	0.0	0.2371186	0.2371186
33940	0	0	1	-2.181453	-1.756652	0.0	0.0	0.2371186	0.2371186
33954	0	0	1	-2.01915	-1.002301	0.0	0.0	0.2371186	0.2371186
33985	0	0	1	-0.8737377	1.13751	0.0	0.0	0.2371186	0.2371186
34011	0.002263278	1	0	0.9525749	1.618793	0.0	0.0	0.2371186	0.2371186
34090	0.1481341	1	0	-1.384107	1.135253	-102.0647	0.0	0.2371186	0.2371186
34111	0.2256879	1	0	-0.2331508	0.4664457	-28.34365	27.12045	0.3317869	0.3317869
34131	0.3097606	1	0	-1.02953	1.364305	-96.98169	-15.27346	0.2784724	0.2784724
34151	0.4007095	1	0	0.3061452	1.719232	-57.24201	9.000618	0.3098905	0.3098905
34171	0.5000043	1	0	1.723592	1.238321	19.67619	31.60777	0.4202224	0.4202224
34191	0.5946321	1	0	2.419144	1.822551	24.21974	13.29933	0.4666458	0.4666458
34212	0.6858394	1	0	1.407324	1.378459	1.185502	-3.581274	0.4541449	0.4541449
34232	0.7900267	1	0	0.6504195	0.04366422	24.58169	7.289499	0.47959	0.47959
34252	0.861867	1	0	0.2121235	-1.88906	85.12317	24.95362	0.5666945	0.5666945
34290	0.950781	1	0	-0.7594406	-3.272072	101.7307	15.28949	0.620065	0.620065
34311	0.9847626	1	0	0.5955839	-3.629348	171.1403	31.15905	0.7288306	0.7288306
34331	0.9991849	1	0	1.68288	-3.1438	195.5362	20.43754	0.800171	0.800171
34352	0.9949099	3	1	2.693035	-2.382257	205.5811	11.21386	0.800171	0.800171
34381	0.9567718	3	1	3.696599	-1.939382	228.2389	12.46071	0.800171	0.800171
34401	0.9100279	3	1	4.283664	-3.904021	331.5555	42.5921	0.800171	0.800171
34422	0.8450364	3	1	5.499504	-5.849586	459.4556	62.72056	0.800171	0.800171
34442	0.7703149	3	1	5.214759	-7.186817	502.1393	38.77613	0.800171	0.800171
34463	0.6635382	3	1	5.227207	-8.531452	557.0899	34.48011	0.800171	0.800171
34483	0.5664475	3	1	5.902567	-9.056351	605.5919	30.52739	0.800171	0.800171
34503	0.4714583	3	1	6.382749	-9.328142	635.9507	22.39881	0.800171	0.800171
34541	0.3728939	3	1	5.924036	-10.12467	649.6959	13.29663	0.800171	0.800171
34562	0.2296785	3	1	4.21066	-9.172276	541.9197	-34.75708	0.800171	0.800171
34582	0.138127	3	1	2.611709	-7.555415	411.7518	-60.67252	0.800171	0.800171
34603	0.07937723	3	1	2.198634	-6.325592	345.2583	-46.78177	0.800171	0.800171
34624	0.03407082	3	1	2.018435	-4.119225	248.6359	-52.75545	0.800171	0.800171
34644	0.007324457	3	1	1.089169	-3.097755	169.6186	-48.47649	0.800171	0.800171
34671	0	0	1	0.9648076	-3.534767	0.0	0.0	0.800171	0.800171
34690	0	0	1	0.6031501	-2.686597	0.0	0.0	0.800171	0.800171
34704	0	0	1	0.1620628	-1.438089	0.0	0.0	0.800171	0.800171
34723	0	0	1	-0.2427469	0.1013269	0.0	0.0	0.800171	0.800171
34742	0	0	1	-0.365152	1.152523	0.0	0.0	0.800171	0.800171
34760	0	0	1	0.9006389	0.7819548	0.0	0.0	0.800171	0.800171
34775	0	0	1	1.531486	0.6305474	0.0	0.0	0.800171	0.800171
34810	0	0	1	3.016479	-1.140286	0.0	0.0	0.800171	0.800171
34825	0	0	1	2.878891	-1.921447	0.0	0.0	0.800171	0.800171
34843	0	0	1	2.086216	-3.376854	0.0	0.0	0.800171	0.800171
34863	0	0	1	1.025858	-4.483486	0.0	0.0	0.800171	0.800171
34880	0	0	1	-0.1968962	-5.080633	0.0	0.0	0.800171	0.800171
34900	0	0	1	-0.9331742	-4.116656	0.0	0.0	0.800171	0.800171
34914	0	0	1	-0.5005999	-3.624063	0.0	0.0	0.800171	0.800171
34933	0	0	1	-1.080314	-2.472735	0.0	0.0	0.800171	0.800171
34951	0	0	1	-0.9841443	-1.016422	0.0	0.0	0.800171	0.800171
34970	0	0	1	-0.5799284	0.3205695	0.0	0.0	0.800171	0.800171
34985	0	0	1	-0.3435694	0.9788465	0.0	0.0	0.800171	0.800171
35011	0.002263278	1	0	1.516415	1.451172	0.0	0.0	0.800171	0.800171
35032	0.01409593	1	0	1.147174	0.1793967	39.20769	0.0	0.800171	0.800171
35052	0.05558062	1	0	1.084856	-1.217841	93.28924	19.89549	0.8696194	0.8696194
35090	0.1481341	1	0	0.4464894	-1.825366	92.03947	6.859381	0.8935632	0.8935632
35110	0.2256879	1	0	0.0315022	-0.6177097	26.3018	-21.66011	0.8179551	0.8179551
35131	0.3097606	1	0	0.7459864	-0.00153414	30.28495	-6.502995	0.7952554	0.7952554
35151	0.4007095	1	0	2.095663	0.1124803	80.3392	16.02161	0.8511813	0.8511813
35172	0.5000043	1	0	1.789414	-0.653753	98.97282	12.74895	0.8956836	0.8956836
35192	0.5946321	1	0	1.714528	-0.3408556	83.26448	-1.088698	0.8918833	0.8918833
35212	0.7077035	1	0	1.045029	-0.3813843	57.78799	-9.772785	0.8577699	0.8577699
35232	0.7900267	1	0	0.0837248	-0.8362542	37.27163	-11.14275	0.8188743	0.8188743
35253	0.8651335	1	0	-0.8232583	-1.78187	38.82039	-3.529432	0.8065542	0.8065542
35274	0.9231809	1	0	-1.730488	-2.650238	37.18683	-1.89936	0.7999243	0.7999243
35294	0.9676375	1	0	-1.9159	-3.039303	45.40316	2.323883	0.8080361	0.8080361
35394	0.9180373	3	1	1.556199	-0.4359893	80.70551	13.84192	0.8080361	0.8080361
35414	0.8552365	3	1	2.514012	-0.8273164	135.3431	25.19219	0.8080361	0.8080361
35434	0.7822248	3	1	1.699271	-1.874774	144.7895	12.74284	0.8080361	0.8080361
35455	0.6990122	3	1	1.741161	-2.902223	188.1111	20.62493	0.8080361	0.8080361
35475	0.6086065	3	1	2.729993	-4.345781	286.6231	43.82807	0.8080361	0.8080361
35500	0.5095193	3	1	2.652817	-4.930825	307.195	23.69141	0.8080361	0.8080361
35521	0.4100529	3	1	2.845603	-5.291571	329.6089	16.96122	0.8080361	0.8080361
35541	0.3185945	3	1	3.380074	-5.601128	363.7757	18.80892	0.8080361	0.8080361
35562	0.2296785	3	1	3.363098	-6.16279	385.8325	15.03366	0.8080361	0.8080361
35582	0.1549579	3	1	2.779791	-6.559921	378.2915	2.756418	0.8080361	0.8080361
35603	0.07937723	3	1	2.781444	-5.763238	346.1094	-10.82508	0.8080361	0.8080361
35641	0.01523978	3	1	0.8279414	-2.587473	138.3659	-80.4069	0.8080361	0.8080361
35660	0.0005666018	3	1	0.09699953	-2.583311	0.0	0.0	0.8080361	0.8080361
35683	0	0	1	-0.8720707	-0.7915188	0.0	0.0	0.8080361	0.8080361
35702	0	0	1	-1.511688	0.6038043	0.0	0.0	0.8080361	0.8080361
35720	0	0	1	-1.456861	2.207824	0.0	0.0	0.8080361	0.8080361
35735	0	0	1	-1.2862	2.818111	0.0	0.0	0.8080361	0.8080361
35753	0	0	1	-0.219802	3.413914	0.0	0.0	0.8080361	0.8080361
35772	0	0	1	0.9979616	3.026068	0.0	0.0	0.8080361	0.8080361
35790	0	0	1	1.492587	1.718699	0.0	0.0	0.8080361	0.8080361
35805	0	0	1	1.726032	0.9425947	0.0	0.0	0.8080361	0.8080361
35823	0	0	1	1.644927	-0.6835058	0.0	0.0	0.8080361	0.8080361
35842	0	0	1	1.229541	-2.221155	0.0	0.0	0.8080361	0.8080361
35860	0	0	1	0.8923493	-2.856431	0.0	0.0	0.8080361	0.8080361
35874	0	0	1	-0.2084001	-3.557727	0.0	0.0	0.8080361	0.8080361
35905	0	0	1	-1.653848	-3.198623	0.0	0.0	0.8080361	0.8080361
35924	0	0	1	-1.328243	-1.901097	0.0	0.0	0.8080361	0.8080361
35943	0	0	1	-1.050014	-0.5151018	0.0	0.0	0.8080361	0.8080361
35960	0	0	1	-0.4401752	0.6947506	0.0	0.0	0.8080361	0.8080361
35980	0	0	1	0.1098348	2.002632	0.0	0.0	0.8080361	0.8080361
36002	2.261996e-05	1	0	1.046387	1.357941	0.0	0.0	0.8080361	0.8080361
36022	0.009036064	1	0	0.7774253	0.06989284	28.6645	0.0	0.8080361	0.8080361
36042	0.03581765	1	0	0.6686073	-0.5928316	51.10555	8.255602	0.8368536	0.8368536
36063	0.08196786	1	0	0.2461347	-1.906799	87.21966	16.3227	0.8938306	0.8938306
36084	0.1414383	1	0	0.2845883	-0.5970989	35.72112	-12.94046	0.8486599	0.8486599
36104	0.2138688	1	0	0.9218477	0.5555279	14.84282	-12.44123	0.8052319	0.8052319
36124	0.3009965	1	0	1.146592	1.683174	-21.71935	-18.02734	0.7423045	0.7423045
36144	0.391385	1	0	1.25759	2.001759	-30.11796	-9.721568	0.7083698	0.7083698
36181	0.5427864	1	0	0.6397521	0.3805311	10.50254	11.36708	0.7480484	0.7480484
36202	0.6408649	1	0	0.2139237	1.001238	-31.89622	-11.41591	0.7081994	0.7081994
36222	0.729114	1	0	-0.3843985	0.9547678	-54.25552	-12.42521	0.6648273	0.6648273
36242	0.8090817	1	0	-0.2623411	0.7525148	-41.11621	0.2627027	0.6657443	0.6657443
36263	0.8930216	1	0	0.4254252	-0.7030709	45.71965	32.04177	0.7775911	0.7775911
36291	0.9528189	1	0	1.193249	-3.197599	177.88	60.40657	0.9884499	0.9884499
36312	0.9859061	1	0	2.621518	-4.462967	286.979	62.35762	1.206119	1.206119
36332	1.0	3	1	2.047196	-4.284732	256.5043	11.72907	1.206119	1.206119
36353	0.9909657	3	1	3.218441	-3.876491	287.3763	15.67206	1.206119	1.206119
36373	0.9623968	3	1	4.375301	-5.46493	398.4953	46.64383	1.206119	1.206119
36394	0.9180373	3	1	5.501495	-6.249381	475.7326	45.57331	1.206119	1.206119
36431	0.8128078	3	1	4.653557	-8.287899	524.0563	34.54272	1.206119	1.206119
36452	0.7291146	3	1	6.065848	-8.579421	592.8643	38.02066	1.206119	1.206119
36472	0.6178739	3	1	6.307991	-9.842734	653.77	36.39294	1.206119	1.206119
36492	0.523783	3	1	7.036518	-10.42946	706.8601	32.919	1.206119	1.206119
36513	0.424127	3	1	6.814825	-11.14305	726.8121	19.45014	1.206119	1.206119
36533	0.3319833	3	1	5.983882	-11.6714	714.6594	2.684537	1.206119	1.206119
36554	0.2458946	3	1	5.737962	-11.55749	700.1199	-4.361157	1.206119	1.206119
36575	0.1654397	3	1	4.830793	-9.669793	587.1313	-43.17056	1.206119	1.206119
36652	0.001833737	3	1	0.9963339	-2.710119	0.0	0.0	1.206119	1.206119
36670	0	0	1	-0.1385555	-2.031999	0.0	0.0	1.206119	1.206119
36685	0	0	1	-0.5810013	-1.327567	0.0	0.0	1.206119	1.206119
36720	0	0	1	-2.003549	1.473103	0.0	0.0	1.206119	1.206119
36735	0	0	1	-2.332874	2.074033	0.0	0.0	1.206119	1.206119
36753	0	0	1	-2.782895	1.784941	0.0	0.0	1.206119	1.206119
36772	0	0	1	-1.566045	1.513644	0.0	0.0	1.206119	1.206119
36790	0	0	1	-0.2582146	1.288786	0.0	0.0	1.206119	1.206119
36805	0	0	1	0.274449	0.9395599	0.0	0.0	1.206119	1.206119
36823	0	0	1	1.514103	0.364849	0.0	0.0	1.206119	1.206119
36842	0	0	1	1.785177	-1.258742	0.0	0.0	1.206119	1.206119
36860	0	0	1	0.815721	-2.227084	0.0	0.0	1.206119	1.206119
36875	0	0	1	0.1313169	-2.440243	0.0	0.0	1.206119	1.206119
36893	0	0	1	-0.9028974	-3.375435	0.0	0.0	1.206119	1.206119
36920	0	0	1	-1.796314	-1.801184	0.0	0.0	1.206119	1.206119
36934	0	0	1	-1.76541	-1.12064	0.0	0.0	1.206119	1.206119
36953	0	0	1	-1.932067	0.2303515	0.0	0.0	1.206119	1.206119
36992	0	0	1	0.2143755	1.732224	0.0	0.0	1.206119	1.206119
37011	0.002263278	1	0	1.484826	1.284226	0.0	0.0	1.206119	1.206119
37032	0.01893336	1	0	2.253782	0.263773	80.61634	0.0	1.206119	1.206119
37052	0.05558062	1	0	1.199927	-0.6889515	76.5226	-1.506002	1.200862	1.200862
37073	0.1069726	1	0	-0.06075606	-1.003084	38.17649	-14.66077	1.149686	1.149686
37093	0.1761803	1	0	-0.8669565	-0.08186284	-31.80704	-31.1389	1.040991	1.040991
37113	0.2541338	1	0	0.5312665	0.006701095	21.25205	8.063989	1.06914	1.06914
37134	0.3409739	1	0	1.027835	1.132767	-4.243241	-6.412619	1.046755	1.046755
37154	0.43828	1	0	2.609388	1.153932	58.98442	20.90108	1.119714	1.119714
37174	0.5332995	1	0	3.364733	0.06700302	133.5683	35.12696	1.24233	1.24233
37194	0.6271153	1	0	2.130369	0.321909	73.26334	-9.262481	1.209998	1.209998
37215	0.7163367	1	0	1.111359	0.1906707	37.30048	-16.63747	1.151922	1.151922
37235	0.7977242	1	0	0.2837997	-0.07013117	14.33881	-14.56771	1.101071	1.101071
37272	0.9072863	1	0	-1.54661	-1.924608	15.27864	-5.013417	1.083571	1.083571
37301	0.9709201	1	0	-1.321177	-2.564135	50.3021	11.04008	1.122108	1.122108
37321	0.9942103	1	0	-0.3856647	-1.734225	54.62621	5.652169	1.141838	1.141838
37342	0.9994339	3	1	1.087172	-0.5577592	66.64079	6.499232	1.141838	1.141838
37362	0.9859063	3	1	1.682153	0.3484845	54.03128	-2.247843	1.141838	1.141838
37382	0.9444155	3	1	1.389474	-0.1757723	63.41082	2.623605	1.141838	1.141838
37403	0.8930221	3	1	0.7644928	-0.4034998	47.31955	-4.954476	1.141838	1.141838
37423	0.8238131	3	1	0.1584064	-1.909445	83.77156	11.58729	1.141838	1.141838
37443	0.7458587	3	1	0.1651855	-1.952609	85.7946	5.006966	1.141838	1.141838
37464	0.6590352	3	1	1.270396	-2.741141	162.517	30.06655	1.141838	1.141838
37484	0.5617294	3	1	2.348097	-4.141609	262.8926	47.98698	1.141838	1.141838
37522	0.4053773	3	1	1.874235	-4.516839	258.8963	16.18329	1.141838	1.141838
37542	0.2922886	3	1	2.506193	-4.927545	301.1254	21.48873	1.141838	1.141838
37563	0.2099663	3	1	3.02322	-5.212313	333.5886	19.84779	1.141838	1.141838
37583	0.1348606	3	1	2.798053	-5.833648	349.6327	13.20388	1.141838	1.141838
37612	0.06698844	3	1	2.687176	-5.743203	341.481	1.858631	1.141838	1.141838
37632	0.02025208	3	1	1.091333	-4.44685	224.3331	-42.41255	1.141838	1.141838
37652	0.001833737	3	1	0.5874208	-3.914882	0.0	0.0	1.141838	1.141838
37671	0	0	1	0.1551454	-4.039852	0.0	0.0	1.141838	1.141838
37685	0	0	1	-0.3862938	-3.290492	0.0	0.0	1.141838	1.141838
37704	0	0	1	-0.9696044	-1.844583	0.0	0.0	1.141838	1.141838
37722	0	0	1	-1.078276	-0.04813299	0.0	0.0	1.141838	1.141838
37741	0	0	1	-1.069957	1.27151	0.0	0.0	1.141838	1.141838
37760	0	0	1	-0.07322588	1.863789	0.0	0.0	1.141838	1.141838
37792	0	0	1	1.555119	1.397401	0.0	0.0	1.141838	1.141838
37810	0	0	1	2.011958	0.1578329	0.0	0.0	1.141838	1.141838
37825	0	0	1	1.943371	-0.5672573	0.0	0.0	1.141838	1.141838
37843	0	0	1	1.655785	-2.072328	0.0	0.0	1.141838	1.141838
37862	0	0	1	0.8005946	-3.372959	0.0	0.0	1.141838	1.141838
37880	0	0	1	-0.2575749	-4.171197	0.0	0.0	1.141838	1.141838
37895	0	0	1	-0.726187	-3.675401	0.0	0.0	1.141838	1.141838
37973	0	0	1	-0.1779436	1.599215	0.0	0.0	1.141838	1.141838
37992	0	0	1	1.035251	2.297057	0.0	0.0	1.141838	1.141838
38010	0.000566572	1	0	1.7033	1.381534	0.0	0.0	1.141838	1.141838
38031	0.01409593	1	0	1.527123	0.7070837	33.22728	0.0	1.141838	1.141838
38052	0.04518038	1	0	-0.04849867	-0.7001307	26.40016	-2.511559	1.133071	1.133071
38085	0.1481341	1	0	-0.4460099	-0.9328469	19.72121	-3.380996	1.121269	1.121269
38110	0.2217229	1	0	-0.6719203	0.2501646	-37.35731	-22.24181	1.043631	1.043631
38130	0.3053697	1	0	-0.4322039	1.396865	-74.1022	-21.7	0.9678835	0.9678835
38150	0.4007095	1	0	0.5701694	1.463018	-36.16525	5.973239	0.9887341	0.9887341
38171	0.495247	1	0	0.9415525	1.956059	-41.07861	0.3899082	0.990095	0.990095
38192	0.5946321	1	0	1.948196	2.738703	-31.936	3.506821	1.002336	1.002336
38212	0.6858394	1	0	0.9024492	1.763866	-34.88139	0.2065381	1.003057	1.003057
38233	0.7900267	1	0	0.05125878	0.8935575	-34.12472	0.3543468	1.004294	1.004294
38253	0.8651335	1	0	-0.1792662	-1.160726	39.76066	27.31127	1.099628	1.099628
38281	0.9306088	1	0	-0.3527445	-3.257861	117.6502	38.7012	1.234721	1.234721
38302	0.9797455	1	0	1.460099	-4.308157	233.6663	56.91734	1.4334	1.4334
38335	0.9999093	1	0	3.541673	-3.847874	299.2903	45.08045	1.59076	1.59076
38360	0.9880613	3	1	3.80072	-4.917562	353.1	36.37963	1.59076	1.59076
38381	0.9567718	3	1	5.002641	-6.277199	456.7335	51.50798	1.59076	1.59076
38401	0.9100279	3	1	6.221282	-7.217707	543.9707	51.04151	1.59076	1.59076
38422	0.8450364	3	1	6.714563	-9.323309	649.1171	57.45834	1.59076	1.59076
38442	0.7500057	3	1	7.890184	-9.686324	711.0727	43.92992	1.59076	1.59076
38462	0.6635382	3	1	8.429693	-10.6979	773.6823	39.19365	1.59076	1.59076
38483	0.5664475	3	1	8.600698	-11.5172	813.7126	29.14491	1.59076	1.59076
38504	0.4714583	3	1	7.838197	-12.18577	810.1741	9.420033	1.59076	1.59076
38524	0.3775006	3	1	6.023091	-11.94663	727.3646	-26.99848	1.59076	1.59076
38544	0.2836719	3	1	5.124338	-10.57902	635.7649	-43.62983	1.59076	1.59076
38565	0.2022689	3	1	4.127635	-8.93217	528.8486	-55.38289	1.59076	1.59076
38611	0.06938666	3	1	2.322749	-3.716588	244.6506	-124.9248	1.59076	1.59076
38632	0.02749965	3	1	1.227911	-1.797012	122.5487	-90.87606	1.59076	1.59076
38651	0.002263367	3	1	-0.01104035	-2.314533	0.0	0.0	1.59076	1.59076
38670	0	0	1	-0.6224442	-1.64908	0.0	0.0	1.59076	1.59076
38685	0	0	1	-1.581289	-0.4174387	0.0	0.0	1.59076	1.59076
38703	0	0	1	-2.142447	1.145312	0.0	0.0	1.59076	1.59076
38721	0	0	1	-2.420462	2.458203	0.0	0.0	1.59076	1.59076
38740	0	0	1	-1.430736	1.588862	0.0	0.0	1.59076	1.59076
38754	0	0	1	-0.7903831	1.58435	0.0	0.0	1.59076	1.59076
38773	0	0	1	0.5521258	1.719012	0.0	0.0	1.59076	1.59076
38791	0	0	1	1.613516	0.7045135	0.0	0.0	1.59076	1.59076
38810	0	0	1	2.130706	-0.701946	0.0	0.0	1.59076	1.59076
38824	0	0	1	1.76038	-1.529163	0.0	0.0	1.59076	1.59076
38843	0	0	1	0.9798563	-2.878304	0.0	0.0	1.59076	1.59076
38874	0	0	1	-0.9859712	-3.265692	0.0	0.0	1.59076	1.59076
38892	0	0	1	-1.895033	-2.345428	0.0	0.0	1.59076	1.59076
38912	0	0	1	-2.279032	-1.08619	0.0	0.0	1.59076	1.59076
38931	0	0	1	-2.275238	0.3274886	0.0	0.0	1.59076	1.59076
38952	0	0	1	-1.01802	0.914297	0.0	0.0	1.59076	1.59076
38971	0	0	1	0.3282292	0.8761348	0.0	0.0	1.59076	1.59076
38985	0	0	1	1.020006	0.9388777	0.0	0.0	1.59076	1.59076
39004	0.0002036691	1	0	2.191248	0.4732923	0.0	0.0	1.59076	1.59076
39025	0.01193678	1	0	2.255634	-0.9123505	128.3276	0.0	1.59076	1.59076
39050	0.04131055	1	0	0.9594379	-1.363653	94.11629	-12.58562	1.546828	1.546828
39071	0.08996719	1	0	-0.2576461	-1.108238	34.45869	-26.5768	1.454058	1.454058
39091	0.15153	1	0	-0.9809803	-0.05609447	-37.47096	-36.23849	1.327562	1.327562
39112	0.2296777	1	0	0.6293184	0.8344088	-8.306821	-2.60251	1.318477	1.318477
39145	0.3960514	1	0	2.39713	0.165932	90.38406	35.34894	1.441868	1.441868
39165	0.490472	1	0	1.481729	0.5615489	37.28212	-6.530962	1.419071	1.419071
39185	0.5852547	1	0	1.900661	-0.9600257	115.8846	26.51363	1.511621	1.511621
39211	0.6813975	1	0	1.52644	-0.6235632	87.09944	-0.8356462	1.508704	1.508704
39231	0.7663	1	0	0.6681399	-1.161358	74.12012	-5.082248	1.490964	1.490964
39304	0.981064	1	0	-1.366494	-3.159751	72.56218	-2.44279	1.482437	1.482437
39325	0.9985501	1	0	-0.07381088	-2.690446	105.9897	11.39864	1.522225	1.522225
39350	0.9961766	3	1	0.5481243	-1.668951	89.82146	-1.754628	1.522225	1.522225
39370	0.9755298	3	1	0.4464211	-1.267622	69.44193	-8.142705	1.522225	1.522225
39391	0.9353757	3	1	-0.04397059	-1.736802	68.57772	-3.313461	1.522225	1.522225
39419	0.8809769	3	1	0.6496888	-1.131681	72.16963	0.1024392	1.522225	1.522225
39444	0.741705	3	1	0.3819163	-2.716547	125.5185	19.66365	1.522225	1.522225
39465	0.6545004	3	1	2.039923	-4.367887	259.5774	56.55133	1.522225	1.522225
39485	0.5569877	3	1	3.15931	-5.687098	358.3237	57.13084	1.522225	1.522225
39510	0.4619648	3	1	3.128999	-5.742442	359.3379	21.39035	1.522225	1.522225
39531	0.3637152	3	1	3.358295	-5.422137	355.645	6.510536	1.522225	1.522225
39551	0.2751334	3	1	4.049528	-5.578773	389.9424	15.01237	1.522225	1.522225
39572	0.1909257	3	1	3.708281	-6.306698	405.6263	11.29254	1.522225	1.522225
39592	0.1069731	3	1	3.026699	-6.736046	395.42	0.3996754	1.522225	1.522225
39621	0.04718521	3	1	3.418362	-5.928096	378.566	-6.053241	1.522225	1.522225
39642	0.01409611	3	1	1.289166	-4.031281	215.5275	-62.20537	1.522225	1.522225
39661	0.0	3	1	1.3223	-4.798553	0.0	0.0	1.522225	1.522225
39693	0	0	1	0.1918569	-2.337633	0.0	0.0	1.522225	1.522225
39711	0	0	1	-0.06342005	-0.8384931	0.0	0.0	1.522225	1.522225
39730	0	0	1	-0.4322366	0.4863723	0.0	0.0	1.522225	1.522225
39744	0	0	1	-0.5054912	1.053861	0.0	0.0	1.522225	1.522225
39763	0	0	1	0.5407874	1.740108	0.0	0.0	1.522225	1.522225
39790	0	0	1	1.737108	1.412507	0.0	0.0	1.522225	1.522225
39803	0	0	1	2.485028	0.3259007	0.0	0.0	1.522225	1.522225
39830	0	0	1	2.485318	-1.820998	0.0	0.0	1.522225	1.522225
39844	0	0	1	2.24858	-2.532585	0.0	0.0	1.522225	1.522225
39863	0	0	1	1.180718	-3.629445	0.0	0.0	1.522225	1.522225
39881	0	0	1	0.05971708	-4.453675	0.0	0.0	1.522225	1.522225
39901	0	0	1	-0.8503111	-3.59	0.0	0.0	1.522225	1.522225
39914	0	0	1	-1.124807	-3.012333	0.0	0.0	1.522225	1.522225
39934	0	0	1	-1.309681	-1.657581	0.0	0.0	1.522225	1.522225
39972	0	0	1	-0.8495206	1.160397	0.0	0.0	1.522225	1.522225
39991	0	0	1	0.3860452	1.86057	0.0	0.0	1.522225	1.522225
